COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
De Lijn,50000,49,24499
De Lijn,50000,49,23280
De Lijn,50000,49,23517
De Lijn,50000,49,23052
De Lijn,50000,49,23591
De Lijn,50000,49,23498
De Lijn,50000,49,24309
De Lijn,50000,49,24546
De Lijn,50000,49,23279
De Lijn,50000,49,23576
De Lijn,50000,49,24345
De Lijn,50000,49,23508
De Lijn,50000,49,23516
De Lijn,50000,49,23030
De Lijn,50000,49,23550
De Lijn,50000,49,23140
De Lijn,50000,49,24716
De Lijn,50000,49,23448
De Lijn,50000,49,23786
De Lijn,50000,49,23586
De Lijn,50000,49,24551
De Lijn,50000,49,23019
De Lijn,50000,49,23393
De Lijn,50000,49,23424
De Lijn,50000,49,23263
De Lijn,50000,49,24230
De Lijn,50000,49,23223
De Lijn,50000,49,24841
De Lijn,50000,49,25617
De Lijn,50000,49,27100
