COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
De Lijn,500000,25,25843
De Lijn,500000,25,25469
De Lijn,500000,25,24824
De Lijn,500000,25,25550
De Lijn,500000,25,25135
De Lijn,500000,25,25482
De Lijn,500000,25,25940
De Lijn,500000,25,25231
De Lijn,500000,25,24577
De Lijn,500000,25,24696
De Lijn,500000,25,25135
De Lijn,500000,25,25678
De Lijn,500000,25,25421
De Lijn,500000,25,25176
De Lijn,500000,25,25505
De Lijn,500000,25,25535
De Lijn,500000,25,25217
De Lijn,500000,25,25791
De Lijn,500000,25,25262
De Lijn,500000,25,25846
De Lijn,500000,25,25261
De Lijn,500000,25,25787
De Lijn,500000,25,25758
De Lijn,500000,25,26583
De Lijn,500000,25,26738
De Lijn,500000,25,26744
De Lijn,500000,25,25669
De Lijn,500000,25,25911
De Lijn,500000,25,25978
De Lijn,500000,25,24912
