COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
De Lijn,300000,49,24652
De Lijn,300000,49,24715
De Lijn,300000,49,26490
De Lijn,300000,49,23271
De Lijn,300000,49,23708
De Lijn,300000,49,24558
De Lijn,300000,49,23244
De Lijn,300000,49,23105
De Lijn,300000,49,23074
De Lijn,300000,49,24132
De Lijn,300000,49,23865
De Lijn,300000,49,24266
De Lijn,300000,49,23930
De Lijn,300000,49,24393
De Lijn,300000,49,23935
De Lijn,300000,49,23542
De Lijn,300000,49,23990
De Lijn,300000,49,23554
De Lijn,300000,49,24426
De Lijn,300000,49,24220
De Lijn,300000,49,23372
De Lijn,300000,49,23446
De Lijn,300000,49,23407
De Lijn,300000,49,24648
De Lijn,300000,49,24284
De Lijn,300000,49,24802
De Lijn,300000,49,23733
De Lijn,300000,49,24445
De Lijn,300000,49,23089
De Lijn,300000,49,24468
