COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
De Lijn,10000000,4,45049
De Lijn,10000000,4,40701
De Lijn,10000000,4,43570
De Lijn,10000000,4,43875
De Lijn,10000000,4,44945
De Lijn,10000000,4,44559
De Lijn,10000000,4,44606
De Lijn,10000000,4,43684
De Lijn,10000000,4,42779
De Lijn,10000000,4,45601
De Lijn,10000000,4,43182
De Lijn,10000000,4,44095
De Lijn,10000000,4,44769
De Lijn,10000000,4,45112
De Lijn,10000000,4,45412
De Lijn,10000000,4,44765
De Lijn,10000000,4,44820
De Lijn,10000000,4,43852
De Lijn,10000000,4,44857
De Lijn,10000000,4,42982
De Lijn,10000000,4,45028
De Lijn,10000000,4,43452
De Lijn,10000000,4,43608
De Lijn,10000000,4,40958
De Lijn,10000000,4,44413
De Lijn,10000000,4,43648
De Lijn,10000000,4,43544
De Lijn,10000000,4,43871
De Lijn,10000000,4,43439
De Lijn,10000000,4,43926
