COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
De Lijn,10000,49,25120
De Lijn,10000,49,28832
De Lijn,10000,49,26969
De Lijn,10000,49,28285
De Lijn,10000,49,23817
De Lijn,10000,49,24785
De Lijn,10000,49,23513
De Lijn,10000,49,24726
De Lijn,10000,49,24386
De Lijn,10000,49,22758
De Lijn,10000,49,23125
De Lijn,10000,49,23815
De Lijn,10000,49,23092
De Lijn,10000,49,23063
De Lijn,10000,49,24772
De Lijn,10000,49,27307
De Lijn,10000,49,23739
De Lijn,10000,49,23571
De Lijn,10000,49,23109
De Lijn,10000,49,24651
De Lijn,10000,49,24246
De Lijn,10000,49,23584
De Lijn,10000,49,23410
De Lijn,10000,49,23451
De Lijn,10000,49,23512
De Lijn,10000,49,24085
De Lijn,10000,49,23139
De Lijn,10000,49,26866
De Lijn,10000,49,25476
De Lijn,10000,49,23023
