COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
TBX-Barcelona,500000,2,635
TBX-Barcelona,500000,2,372
TBX-Barcelona,500000,2,440
TBX-Barcelona,500000,2,353
TBX-Barcelona,500000,2,354
TBX-Barcelona,500000,2,335
TBX-Barcelona,500000,2,361
TBX-Barcelona,500000,2,338
TBX-Barcelona,500000,2,325
TBX-Barcelona,500000,2,326
TBX-Barcelona,500000,2,346
TBX-Barcelona,500000,2,346
TBX-Barcelona,500000,2,316
TBX-Barcelona,500000,2,349
TBX-Barcelona,500000,2,337
TBX-Barcelona,500000,2,331
TBX-Barcelona,500000,2,371
TBX-Barcelona,500000,2,356
TBX-Barcelona,500000,2,316
TBX-Barcelona,500000,2,341
TBX-Barcelona,500000,2,317
TBX-Barcelona,500000,2,334
TBX-Barcelona,500000,2,335
TBX-Barcelona,500000,2,325
TBX-Barcelona,500000,2,365
TBX-Barcelona,500000,2,326
TBX-Barcelona,500000,2,323
TBX-Barcelona,500000,2,326
TBX-Barcelona,500000,2,326
TBX-Barcelona,500000,2,331
TBX-Barcelona,500000,2,339
TBX-Barcelona,500000,2,337
TBX-Barcelona,500000,2,345
TBX-Barcelona,500000,2,328
TBX-Barcelona,500000,2,351
TBX-Barcelona,500000,2,328
TBX-Barcelona,500000,2,314
TBX-Barcelona,500000,2,334
TBX-Barcelona,500000,2,318
TBX-Barcelona,500000,2,323
TBX-Barcelona,500000,2,336
TBX-Barcelona,500000,2,327
TBX-Barcelona,500000,2,330
TBX-Barcelona,500000,2,372
TBX-Barcelona,500000,2,314
TBX-Barcelona,500000,2,325
TBX-Barcelona,500000,2,319
TBX-Barcelona,500000,2,318
TBX-Barcelona,500000,2,327
TBX-Barcelona,500000,2,346
TBX-Barcelona,500000,2,315
TBX-Barcelona,500000,2,340
TBX-Barcelona,500000,2,320
TBX-Barcelona,500000,2,331
TBX-Barcelona,500000,2,347
TBX-Barcelona,500000,2,316
TBX-Barcelona,500000,2,332
TBX-Barcelona,500000,2,345
TBX-Barcelona,500000,2,316
TBX-Barcelona,500000,2,329
TBX-Barcelona,500000,2,315
TBX-Barcelona,500000,2,345
TBX-Barcelona,500000,2,328
TBX-Barcelona,500000,2,320
TBX-Barcelona,500000,2,325
TBX-Barcelona,500000,2,346
TBX-Barcelona,500000,2,321
TBX-Barcelona,500000,2,320
TBX-Barcelona,500000,2,325
TBX-Barcelona,500000,2,356
TBX-Barcelona,500000,2,318
TBX-Barcelona,500000,2,321
TBX-Barcelona,500000,2,348
TBX-Barcelona,500000,2,320
TBX-Barcelona,500000,2,313
TBX-Barcelona,500000,2,324
TBX-Barcelona,500000,2,340
TBX-Barcelona,500000,2,312
TBX-Barcelona,500000,2,332
TBX-Barcelona,500000,2,336
TBX-Barcelona,500000,2,319
TBX-Barcelona,500000,2,324
TBX-Barcelona,500000,2,337
TBX-Barcelona,500000,2,323
TBX-Barcelona,500000,2,323
TBX-Barcelona,500000,2,354
TBX-Barcelona,500000,2,315
TBX-Barcelona,500000,2,323
TBX-Barcelona,500000,2,355
TBX-Barcelona,500000,2,316
TBX-Barcelona,500000,2,319
TBX-Barcelona,500000,2,350
TBX-Barcelona,500000,2,321
TBX-Barcelona,500000,2,341
TBX-Barcelona,500000,2,335
TBX-Barcelona,500000,2,314
TBX-Barcelona,500000,2,359
TBX-Barcelona,500000,2,312
TBX-Barcelona,500000,2,351
TBX-Barcelona,500000,2,330
