COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
TBX-Barcelona,10000000,1,4633
TBX-Barcelona,10000000,1,3462
TBX-Barcelona,10000000,1,3488
TBX-Barcelona,10000000,1,3436
TBX-Barcelona,10000000,1,3484
TBX-Barcelona,10000000,1,3494
TBX-Barcelona,10000000,1,3413
TBX-Barcelona,10000000,1,3474
TBX-Barcelona,10000000,1,3531
TBX-Barcelona,10000000,1,3506
TBX-Barcelona,10000000,1,3403
TBX-Barcelona,10000000,1,3459
TBX-Barcelona,10000000,1,3434
TBX-Barcelona,10000000,1,3428
TBX-Barcelona,10000000,1,3559
TBX-Barcelona,10000000,1,3551
TBX-Barcelona,10000000,1,3434
TBX-Barcelona,10000000,1,3477
TBX-Barcelona,10000000,1,3417
TBX-Barcelona,10000000,1,3446
TBX-Barcelona,10000000,1,3513
TBX-Barcelona,10000000,1,3559
TBX-Barcelona,10000000,1,3400
TBX-Barcelona,10000000,1,3475
TBX-Barcelona,10000000,1,3454
TBX-Barcelona,10000000,1,3455
TBX-Barcelona,10000000,1,3508
TBX-Barcelona,10000000,1,3493
TBX-Barcelona,10000000,1,3538
TBX-Barcelona,10000000,1,3441
TBX-Barcelona,10000000,1,3509
TBX-Barcelona,10000000,1,3579
TBX-Barcelona,10000000,1,3407
TBX-Barcelona,10000000,1,3502
TBX-Barcelona,10000000,1,3493
TBX-Barcelona,10000000,1,3357
TBX-Barcelona,10000000,1,3497
TBX-Barcelona,10000000,1,3523
TBX-Barcelona,10000000,1,3405
TBX-Barcelona,10000000,1,3572
TBX-Barcelona,10000000,1,3526
TBX-Barcelona,10000000,1,3445
TBX-Barcelona,10000000,1,3430
TBX-Barcelona,10000000,1,3492
TBX-Barcelona,10000000,1,3529
TBX-Barcelona,10000000,1,3483
TBX-Barcelona,10000000,1,3428
TBX-Barcelona,10000000,1,3471
TBX-Barcelona,10000000,1,3484
TBX-Barcelona,10000000,1,3544
