COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
TBX-Barcelona,50000,8,275
TBX-Barcelona,50000,8,77
TBX-Barcelona,50000,8,64
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,61
TBX-Barcelona,50000,8,62
TBX-Barcelona,50000,8,64
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,61
TBX-Barcelona,50000,8,63
TBX-Barcelona,50000,8,59
TBX-Barcelona,50000,8,62
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,61
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,62
TBX-Barcelona,50000,8,58
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,61
TBX-Barcelona,50000,8,63
TBX-Barcelona,50000,8,63
TBX-Barcelona,50000,8,62
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,59
TBX-Barcelona,50000,8,61
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,64
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,63
TBX-Barcelona,50000,8,69
TBX-Barcelona,50000,8,74
TBX-Barcelona,50000,8,79
TBX-Barcelona,50000,8,76
TBX-Barcelona,50000,8,65
TBX-Barcelona,50000,8,81
TBX-Barcelona,50000,8,78
TBX-Barcelona,50000,8,64
TBX-Barcelona,50000,8,67
TBX-Barcelona,50000,8,90
TBX-Barcelona,50000,8,86
TBX-Barcelona,50000,8,79
TBX-Barcelona,50000,8,62
TBX-Barcelona,50000,8,63
TBX-Barcelona,50000,8,84
TBX-Barcelona,50000,8,110
TBX-Barcelona,50000,8,74
TBX-Barcelona,50000,8,65
TBX-Barcelona,50000,8,65
TBX-Barcelona,50000,8,61
TBX-Barcelona,50000,8,65
TBX-Barcelona,50000,8,65
TBX-Barcelona,50000,8,65
TBX-Barcelona,50000,8,66
TBX-Barcelona,50000,8,66
TBX-Barcelona,50000,8,67
TBX-Barcelona,50000,8,85
TBX-Barcelona,50000,8,81
TBX-Barcelona,50000,8,82
TBX-Barcelona,50000,8,76
TBX-Barcelona,50000,8,67
TBX-Barcelona,50000,8,70
TBX-Barcelona,50000,8,63
TBX-Barcelona,50000,8,78
TBX-Barcelona,50000,8,81
TBX-Barcelona,50000,8,78
TBX-Barcelona,50000,8,67
TBX-Barcelona,50000,8,65
TBX-Barcelona,50000,8,62
TBX-Barcelona,50000,8,67
TBX-Barcelona,50000,8,64
TBX-Barcelona,50000,8,64
TBX-Barcelona,50000,8,68
TBX-Barcelona,50000,8,65
TBX-Barcelona,50000,8,91
TBX-Barcelona,50000,8,64
TBX-Barcelona,50000,8,63
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,60
TBX-Barcelona,50000,8,63
TBX-Barcelona,50000,8,68
TBX-Barcelona,50000,8,65
TBX-Barcelona,50000,8,63
TBX-Barcelona,50000,8,67
TBX-Barcelona,50000,8,66
TBX-Barcelona,50000,8,65
TBX-Barcelona,50000,8,64
TBX-Barcelona,50000,8,66
TBX-Barcelona,50000,8,64
TBX-Barcelona,50000,8,66
TBX-Barcelona,50000,8,61
TBX-Barcelona,50000,8,66
TBX-Barcelona,50000,8,61
TBX-Barcelona,50000,8,61
TBX-Barcelona,50000,8,61
TBX-Barcelona,50000,8,59
TBX-Barcelona,50000,8,61
