COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
TBX-Barcelona,300000,3,431
TBX-Barcelona,300000,3,158
TBX-Barcelona,300000,3,160
TBX-Barcelona,300000,3,154
TBX-Barcelona,300000,3,229
TBX-Barcelona,300000,3,156
TBX-Barcelona,300000,3,133
TBX-Barcelona,300000,3,135
TBX-Barcelona,300000,3,125
TBX-Barcelona,300000,3,146
TBX-Barcelona,300000,3,172
TBX-Barcelona,300000,3,138
TBX-Barcelona,300000,3,142
TBX-Barcelona,300000,3,149
TBX-Barcelona,300000,3,180
TBX-Barcelona,300000,3,172
TBX-Barcelona,300000,3,170
TBX-Barcelona,300000,3,131
TBX-Barcelona,300000,3,127
TBX-Barcelona,300000,3,127
TBX-Barcelona,300000,3,125
TBX-Barcelona,300000,3,127
TBX-Barcelona,300000,3,156
TBX-Barcelona,300000,3,123
TBX-Barcelona,300000,3,127
TBX-Barcelona,300000,3,125
TBX-Barcelona,300000,3,127
TBX-Barcelona,300000,3,139
TBX-Barcelona,300000,3,141
TBX-Barcelona,300000,3,120
TBX-Barcelona,300000,3,127
TBX-Barcelona,300000,3,132
TBX-Barcelona,300000,3,129
TBX-Barcelona,300000,3,152
TBX-Barcelona,300000,3,126
TBX-Barcelona,300000,3,119
TBX-Barcelona,300000,3,131
TBX-Barcelona,300000,3,126
TBX-Barcelona,300000,3,130
TBX-Barcelona,300000,3,154
TBX-Barcelona,300000,3,123
TBX-Barcelona,300000,3,124
TBX-Barcelona,300000,3,125
TBX-Barcelona,300000,3,128
TBX-Barcelona,300000,3,124
TBX-Barcelona,300000,3,156
TBX-Barcelona,300000,3,125
TBX-Barcelona,300000,3,122
TBX-Barcelona,300000,3,127
TBX-Barcelona,300000,3,126
TBX-Barcelona,300000,3,132
TBX-Barcelona,300000,3,155
TBX-Barcelona,300000,3,118
TBX-Barcelona,300000,3,125
TBX-Barcelona,300000,3,130
TBX-Barcelona,300000,3,128
TBX-Barcelona,300000,3,128
TBX-Barcelona,300000,3,150
TBX-Barcelona,300000,3,123
TBX-Barcelona,300000,3,124
TBX-Barcelona,300000,3,128
TBX-Barcelona,300000,3,127
TBX-Barcelona,300000,3,151
TBX-Barcelona,300000,3,132
TBX-Barcelona,300000,3,121
TBX-Barcelona,300000,3,124
TBX-Barcelona,300000,3,128
TBX-Barcelona,300000,3,124
TBX-Barcelona,300000,3,162
TBX-Barcelona,300000,3,121
TBX-Barcelona,300000,3,122
TBX-Barcelona,300000,3,124
TBX-Barcelona,300000,3,127
TBX-Barcelona,300000,3,127
TBX-Barcelona,300000,3,153
TBX-Barcelona,300000,3,119
TBX-Barcelona,300000,3,123
TBX-Barcelona,300000,3,128
TBX-Barcelona,300000,3,127
TBX-Barcelona,300000,3,125
TBX-Barcelona,300000,3,155
TBX-Barcelona,300000,3,121
TBX-Barcelona,300000,3,125
TBX-Barcelona,300000,3,125
TBX-Barcelona,300000,3,128
TBX-Barcelona,300000,3,128
TBX-Barcelona,300000,3,153
TBX-Barcelona,300000,3,122
TBX-Barcelona,300000,3,123
TBX-Barcelona,300000,3,129
TBX-Barcelona,300000,3,125
TBX-Barcelona,300000,3,158
TBX-Barcelona,300000,3,128
TBX-Barcelona,300000,3,122
TBX-Barcelona,300000,3,122
TBX-Barcelona,300000,3,128
TBX-Barcelona,300000,3,130
TBX-Barcelona,300000,3,154
TBX-Barcelona,300000,3,121
TBX-Barcelona,300000,3,122
