COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
NMBS,500000,9,1508
NMBS,500000,9,1164
NMBS,500000,9,905
NMBS,500000,9,928
NMBS,500000,9,931
NMBS,500000,9,938
NMBS,500000,9,904
NMBS,500000,9,984
NMBS,500000,9,990
NMBS,500000,9,932
NMBS,500000,9,1007
NMBS,500000,9,966
NMBS,500000,9,983
NMBS,500000,9,917
NMBS,500000,9,940
NMBS,500000,9,1005
NMBS,500000,9,946
NMBS,500000,9,1025
NMBS,500000,9,934
NMBS,500000,9,938
NMBS,500000,9,930
NMBS,500000,9,902
NMBS,500000,9,920
NMBS,500000,9,933
NMBS,500000,9,953
NMBS,500000,9,888
NMBS,500000,9,937
NMBS,500000,9,921
NMBS,500000,9,926
NMBS,500000,9,885
NMBS,500000,9,918
NMBS,500000,9,918
NMBS,500000,9,926
NMBS,500000,9,892
NMBS,500000,9,913
NMBS,500000,9,916
NMBS,500000,9,925
NMBS,500000,9,894
NMBS,500000,9,921
NMBS,500000,9,930
NMBS,500000,9,883
NMBS,500000,9,919
NMBS,500000,9,930
NMBS,500000,9,893
NMBS,500000,9,935
NMBS,500000,9,924
NMBS,500000,9,892
NMBS,500000,9,935
NMBS,500000,9,932
NMBS,500000,9,898
NMBS,500000,9,930
NMBS,500000,9,917
NMBS,500000,9,925
NMBS,500000,9,897
NMBS,500000,9,922
NMBS,500000,9,921
NMBS,500000,9,892
NMBS,500000,9,929
NMBS,500000,9,926
NMBS,500000,9,901
NMBS,500000,9,922
NMBS,500000,9,924
NMBS,500000,9,920
NMBS,500000,9,889
NMBS,500000,9,926
NMBS,500000,9,923
NMBS,500000,9,930
NMBS,500000,9,893
NMBS,500000,9,920
NMBS,500000,9,921
NMBS,500000,9,932
NMBS,500000,9,889
NMBS,500000,9,915
NMBS,500000,9,914
NMBS,500000,9,928
NMBS,500000,9,888
NMBS,500000,9,920
NMBS,500000,9,917
NMBS,500000,9,929
NMBS,500000,9,900
NMBS,500000,9,916
NMBS,500000,9,917
NMBS,500000,9,930
NMBS,500000,9,898
NMBS,500000,9,928
NMBS,500000,9,915
NMBS,500000,9,924
NMBS,500000,9,898
NMBS,500000,9,924
NMBS,500000,9,927
NMBS,500000,9,889
NMBS,500000,9,923
NMBS,500000,9,934
NMBS,500000,9,894
NMBS,500000,9,914
NMBS,500000,9,918
NMBS,500000,9,933
NMBS,500000,9,891
NMBS,500000,9,918
NMBS,500000,9,916
