COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
NMBS,50000,59,1718
NMBS,50000,59,651
NMBS,50000,59,688
NMBS,50000,59,647
NMBS,50000,59,690
NMBS,50000,59,797
NMBS,50000,59,703
NMBS,50000,59,647
NMBS,50000,59,642
NMBS,50000,59,664
NMBS,50000,59,642
NMBS,50000,59,638
NMBS,50000,59,681
NMBS,50000,59,642
NMBS,50000,59,643
NMBS,50000,59,672
NMBS,50000,59,638
NMBS,50000,59,648
NMBS,50000,59,687
NMBS,50000,59,643
NMBS,50000,59,682
NMBS,50000,59,670
NMBS,50000,59,653
NMBS,50000,59,683
NMBS,50000,59,643
NMBS,50000,59,644
NMBS,50000,59,680
NMBS,50000,59,662
NMBS,50000,59,642
NMBS,50000,59,652
NMBS,50000,59,697
NMBS,50000,59,643
NMBS,50000,59,658
NMBS,50000,59,719
NMBS,50000,59,646
NMBS,50000,59,650
NMBS,50000,59,676
NMBS,50000,59,642
NMBS,50000,59,652
NMBS,50000,59,678
NMBS,50000,59,645
NMBS,50000,59,650
NMBS,50000,59,677
NMBS,50000,59,652
NMBS,50000,59,651
NMBS,50000,59,688
NMBS,50000,59,645
NMBS,50000,59,656
NMBS,50000,59,680
NMBS,50000,59,646
NMBS,50000,59,650
NMBS,50000,59,678
NMBS,50000,59,652
NMBS,50000,59,661
NMBS,50000,59,675
NMBS,50000,59,643
NMBS,50000,59,690
NMBS,50000,59,644
NMBS,50000,59,642
NMBS,50000,59,672
NMBS,50000,59,665
NMBS,50000,59,652
NMBS,50000,59,648
NMBS,50000,59,680
NMBS,50000,59,645
NMBS,50000,59,652
NMBS,50000,59,685
NMBS,50000,59,642
NMBS,50000,59,651
NMBS,50000,59,688
NMBS,50000,59,643
NMBS,50000,59,686
NMBS,50000,59,644
NMBS,50000,59,642
NMBS,50000,59,689
NMBS,50000,59,642
NMBS,50000,59,641
NMBS,50000,59,685
NMBS,50000,59,642
NMBS,50000,59,645
NMBS,50000,59,689
NMBS,50000,59,643
NMBS,50000,59,648
NMBS,50000,59,684
NMBS,50000,59,648
NMBS,50000,59,674
NMBS,50000,59,658
NMBS,50000,59,643
NMBS,50000,59,686
NMBS,50000,59,644
NMBS,50000,59,641
NMBS,50000,59,684
NMBS,50000,59,643
NMBS,50000,59,642
NMBS,50000,59,687
NMBS,50000,59,643
NMBS,50000,59,642
NMBS,50000,59,682
NMBS,50000,59,642
NMBS,50000,59,643
