COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
NMBS,10000,187,2718
NMBS,10000,187,765
NMBS,10000,187,768
NMBS,10000,187,764
NMBS,10000,187,912
NMBS,10000,187,777
NMBS,10000,187,737
NMBS,10000,187,777
NMBS,10000,187,747
NMBS,10000,187,744
NMBS,10000,187,783
NMBS,10000,187,735
NMBS,10000,187,746
NMBS,10000,187,773
NMBS,10000,187,739
NMBS,10000,187,774
NMBS,10000,187,742
NMBS,10000,187,761
NMBS,10000,187,772
NMBS,10000,187,737
NMBS,10000,187,778
NMBS,10000,187,732
NMBS,10000,187,739
NMBS,10000,187,778
NMBS,10000,187,733
NMBS,10000,187,787
NMBS,10000,187,731
NMBS,10000,187,740
NMBS,10000,187,779
NMBS,10000,187,733
NMBS,10000,187,778
NMBS,10000,187,731
NMBS,10000,187,735
NMBS,10000,187,769
NMBS,10000,187,730
NMBS,10000,187,781
NMBS,10000,187,744
NMBS,10000,187,738
NMBS,10000,187,771
NMBS,10000,187,732
NMBS,10000,187,782
NMBS,10000,187,745
NMBS,10000,187,746
NMBS,10000,187,768
NMBS,10000,187,732
NMBS,10000,187,774
NMBS,10000,187,736
NMBS,10000,187,744
NMBS,10000,187,766
NMBS,10000,187,739
NMBS,10000,187,784
NMBS,10000,187,732
NMBS,10000,187,740
NMBS,10000,187,769
NMBS,10000,187,732
NMBS,10000,187,774
NMBS,10000,187,747
NMBS,10000,187,825
NMBS,10000,187,788
NMBS,10000,187,724
NMBS,10000,187,767
NMBS,10000,187,733
NMBS,10000,187,777
NMBS,10000,187,736
NMBS,10000,187,742
NMBS,10000,187,792
NMBS,10000,187,727
NMBS,10000,187,783
NMBS,10000,187,732
NMBS,10000,187,736
NMBS,10000,187,774
NMBS,10000,187,732
NMBS,10000,187,776
NMBS,10000,187,738
NMBS,10000,187,738
NMBS,10000,187,775
NMBS,10000,187,728
NMBS,10000,187,736
NMBS,10000,187,766
NMBS,10000,187,727
NMBS,10000,187,773
NMBS,10000,187,730
NMBS,10000,187,742
NMBS,10000,187,775
NMBS,10000,187,733
NMBS,10000,187,772
NMBS,10000,187,729
NMBS,10000,187,738
NMBS,10000,187,766
NMBS,10000,187,730
NMBS,10000,187,777
NMBS,10000,187,729
NMBS,10000,187,737
NMBS,10000,187,766
NMBS,10000,187,732
NMBS,10000,187,772
NMBS,10000,187,727
NMBS,10000,187,736
NMBS,10000,187,777
NMBS,10000,187,730
