COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
TBS-Barcelona,10000,16,298
TBS-Barcelona,10000,16,48
TBS-Barcelona,10000,16,43
TBS-Barcelona,10000,16,38
TBS-Barcelona,10000,16,34
TBS-Barcelona,10000,16,35
TBS-Barcelona,10000,16,32
TBS-Barcelona,10000,16,32
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,35
TBS-Barcelona,10000,16,33
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,32
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,36
TBS-Barcelona,10000,16,30
TBS-Barcelona,10000,16,32
TBS-Barcelona,10000,16,30
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,32
TBS-Barcelona,10000,16,43
TBS-Barcelona,10000,16,36
TBS-Barcelona,10000,16,36
TBS-Barcelona,10000,16,34
TBS-Barcelona,10000,16,36
TBS-Barcelona,10000,16,35
TBS-Barcelona,10000,16,30
TBS-Barcelona,10000,16,33
TBS-Barcelona,10000,16,36
TBS-Barcelona,10000,16,44
TBS-Barcelona,10000,16,43
TBS-Barcelona,10000,16,45
TBS-Barcelona,10000,16,46
TBS-Barcelona,10000,16,40
TBS-Barcelona,10000,16,34
TBS-Barcelona,10000,16,41
TBS-Barcelona,10000,16,30
TBS-Barcelona,10000,16,35
TBS-Barcelona,10000,16,39
TBS-Barcelona,10000,16,42
TBS-Barcelona,10000,16,34
TBS-Barcelona,10000,16,30
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,32
TBS-Barcelona,10000,16,33
TBS-Barcelona,10000,16,30
TBS-Barcelona,10000,16,33
TBS-Barcelona,10000,16,30
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,37
TBS-Barcelona,10000,16,37
TBS-Barcelona,10000,16,30
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,34
TBS-Barcelona,10000,16,30
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,32
TBS-Barcelona,10000,16,34
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,32
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,40
TBS-Barcelona,10000,16,36
TBS-Barcelona,10000,16,36
TBS-Barcelona,10000,16,42
TBS-Barcelona,10000,16,37
TBS-Barcelona,10000,16,36
TBS-Barcelona,10000,16,32
TBS-Barcelona,10000,16,36
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,32
TBS-Barcelona,10000,16,34
TBS-Barcelona,10000,16,52
TBS-Barcelona,10000,16,46
TBS-Barcelona,10000,16,48
TBS-Barcelona,10000,16,45
TBS-Barcelona,10000,16,46
TBS-Barcelona,10000,16,40
TBS-Barcelona,10000,16,39
TBS-Barcelona,10000,16,36
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,31
TBS-Barcelona,10000,16,32
TBS-Barcelona,10000,16,36
TBS-Barcelona,10000,16,32
TBS-Barcelona,10000,16,32
TBS-Barcelona,10000,16,49
TBS-Barcelona,10000,16,50
TBS-Barcelona,10000,16,30
TBS-Barcelona,10000,16,28
TBS-Barcelona,10000,16,27
TBS-Barcelona,10000,16,30
TBS-Barcelona,10000,16,29
TBS-Barcelona,10000,16,28
TBS-Barcelona,10000,16,27
TBS-Barcelona,10000,16,30
TBS-Barcelona,10000,16,27
TBS-Barcelona,10000,16,28
