COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
De Lijn,10000000,4,48435
De Lijn,10000000,4,41424
De Lijn,10000000,4,44408
De Lijn,10000000,4,42866
De Lijn,10000000,4,42036
De Lijn,10000000,4,43791
De Lijn,10000000,4,43561
De Lijn,10000000,4,43457
De Lijn,10000000,4,45173
De Lijn,10000000,4,44042
De Lijn,10000000,4,45001
De Lijn,10000000,4,43991
De Lijn,10000000,4,42755
De Lijn,10000000,4,43615
De Lijn,10000000,4,42966
De Lijn,10000000,4,43608
De Lijn,10000000,4,44750
De Lijn,10000000,4,44203
De Lijn,10000000,4,43925
De Lijn,10000000,4,43795
De Lijn,10000000,4,43886
De Lijn,10000000,4,44753
De Lijn,10000000,4,45548
De Lijn,10000000,4,53215
De Lijn,10000000,4,44164
De Lijn,10000000,4,44702
De Lijn,10000000,4,44723
De Lijn,10000000,4,44664
De Lijn,10000000,4,45931
De Lijn,10000000,4,48808
