COMPANY,DEPARTURE_STOP,ARRIVAL_STOP,DEPARTURE_TIME,MAX_TRANSFERS,FRAGMENT_SIZE,FRAGMENTS,CONNECTIONS,RESPONSE_TIME
nmbs,http://irail.be/stations/NMBS/008895745,http://irail.be/stations/NMBS/008886553,2018-06-04T07:00:00.000Z,2,10000000,2,15119,9470
nmbs,http://irail.be/stations/NMBS/008881000,http://irail.be/stations/NMBS/008886066,2018-06-04T09:00:00.000Z,1,10000000,2,10595,6574
nmbs,http://irail.be/stations/NMBS/008821246,http://irail.be/stations/NMBS/008824224,2018-06-04T08:00:00.000Z,2,10000000,2,12838,6101
nmbs,http://irail.be/stations/NMBS/008892007,http://irail.be/stations/NMBS/008814118,2018-06-04T08:00:00.000Z,1,10000000,2,12838,5222
nmbs,http://irail.be/stations/NMBS/008812146,http://irail.be/stations/NMBS/008892007,2018-06-04T09:00:00.000Z,1,10000000,2,10595,4969
nmbs,http://irail.be/stations/NMBS/008894201,http://irail.be/stations/NMBS/008892254,2018-06-04T07:00:00.000Z,2,10000000,2,15119,5314
nmbs,http://irail.be/stations/NMBS/008861200,http://irail.be/stations/NMBS/008822269,2018-06-04T05:00:00.000Z,1,10000000,2,20813,6533
nmbs,http://irail.be/stations/NMBS/008872009,http://irail.be/stations/NMBS/008871217,2018-06-04T18:00:00.000Z,0,10000000,2,10860,8510
nmbs,http://irail.be/stations/NMBS/008892254,http://irail.be/stations/NMBS/008896735,2018-06-04T19:00:00.000Z,2,10000000,2,8868,8329
nmbs,http://irail.be/stations/NMBS/008881406,http://irail.be/stations/NMBS/008815016,2018-06-04T05:00:00.000Z,2,10000000,2,20813,6522
nmbs,http://irail.be/stations/NMBS/008841525,http://irail.be/stations/NMBS/008814001,2018-06-04T08:00:00.000Z,0,10000000,2,12838,5258
nmbs,http://irail.be/stations/NMBS/008821436,http://irail.be/stations/NMBS/008821964,2018-06-04T18:00:00.000Z,1,10000000,2,10860,6114
nmbs,http://irail.be/stations/NMBS/008861515,http://irail.be/stations/NMBS/008841319,2018-06-04T05:00:00.000Z,2,10000000,2,20813,5649
nmbs,http://irail.be/stations/NMBS/008872306,http://irail.be/stations/NMBS/008883006,2018-06-04T18:00:00.000Z,2,10000000,2,10860,6979
nmbs,http://irail.be/stations/NMBS/008863008,http://irail.be/stations/NMBS/008861531,2018-06-04T13:00:00.000Z,1,10000000,3,23864,15025
nmbs,http://irail.be/stations/NMBS/008843133,http://irail.be/stations/NMBS/008833001,2018-06-04T17:00:00.000Z,2,10000000,2,13105,8640
nmbs,http://irail.be/stations/NMBS/008811601,http://irail.be/stations/NMBS/008882107,2018-06-04T10:00:00.000Z,1,10000000,2,8352,6318
nmbs,http://irail.be/stations/NMBS/008894714,http://irail.be/stations/NMBS/008821659,2018-06-04T16:00:00.000Z,2,10000000,2,15728,6411
nmbs,http://irail.be/stations/NMBS/008811437,http://irail.be/stations/NMBS/008814134,2018-06-04T16:00:00.000Z,1,10000000,2,15728,6453
nmbs,http://irail.be/stations/NMBS/008841004,http://irail.be/stations/NMBS/008821717,2018-06-04T11:00:00.000Z,1,10000000,3,28369,9051
nmbs,http://irail.be/stations/NMBS/008822228,http://irail.be/stations/NMBS/008812146,2018-06-04T14:00:00.000Z,1,10000000,2,21563,9257
nmbs,http://irail.be/stations/NMBS/008824240,http://irail.be/stations/NMBS/008833001,2018-06-04T12:00:00.000Z,2,10000000,3,26103,9411
nmbs,http://irail.be/stations/NMBS/008872413,http://irail.be/stations/NMBS/008815040,2018-06-04T12:00:00.000Z,2,10000000,3,26103,8806
