COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
NMBS,300000,14,1665
NMBS,300000,14,1196
NMBS,300000,14,1169
NMBS,300000,14,1166
NMBS,300000,14,1151
NMBS,300000,14,1170
NMBS,300000,14,1164
NMBS,300000,14,1158
NMBS,300000,14,1121
NMBS,300000,14,1168
NMBS,300000,14,1131
NMBS,300000,14,1146
NMBS,300000,14,1141
NMBS,300000,14,1120
NMBS,300000,14,1118
NMBS,300000,14,1146
NMBS,300000,14,1136
NMBS,300000,14,1134
NMBS,300000,14,1136
NMBS,300000,14,1136
NMBS,300000,14,1141
NMBS,300000,14,1129
NMBS,300000,14,1135
NMBS,300000,14,1132
NMBS,300000,14,1148
NMBS,300000,14,1147
NMBS,300000,14,1151
NMBS,300000,14,1150
NMBS,300000,14,1145
NMBS,300000,14,1164
NMBS,300000,14,1142
NMBS,300000,14,1160
NMBS,300000,14,1140
NMBS,300000,14,1160
NMBS,300000,14,1150
NMBS,300000,14,1161
NMBS,300000,14,1150
NMBS,300000,14,1159
NMBS,300000,14,1152
NMBS,300000,14,1160
NMBS,300000,14,1138
NMBS,300000,14,1145
NMBS,300000,14,1145
NMBS,300000,14,1147
NMBS,300000,14,1160
NMBS,300000,14,1148
NMBS,300000,14,1142
NMBS,300000,14,1165
NMBS,300000,14,1162
NMBS,300000,14,1137
NMBS,300000,14,1143
NMBS,300000,14,1143
NMBS,300000,14,1171
NMBS,300000,14,1141
NMBS,300000,14,1143
NMBS,300000,14,1160
NMBS,300000,14,1150
NMBS,300000,14,1146
NMBS,300000,14,1150
NMBS,300000,14,1164
NMBS,300000,14,1165
NMBS,300000,14,1147
NMBS,300000,14,1161
NMBS,300000,14,1159
NMBS,300000,14,1166
NMBS,300000,14,1166
NMBS,300000,14,1166
NMBS,300000,14,1161
NMBS,300000,14,1189
NMBS,300000,14,1194
NMBS,300000,14,1162
NMBS,300000,14,1168
NMBS,300000,14,1170
NMBS,300000,14,1177
NMBS,300000,14,1169
NMBS,300000,14,1179
NMBS,300000,14,1174
NMBS,300000,14,1183
NMBS,300000,14,1161
NMBS,300000,14,1166
NMBS,300000,14,1175
NMBS,300000,14,1162
NMBS,300000,14,1166
NMBS,300000,14,1177
NMBS,300000,14,1179
NMBS,300000,14,1173
NMBS,300000,14,1171
NMBS,300000,14,1182
NMBS,300000,14,1177
NMBS,300000,14,1173
NMBS,300000,14,1172
NMBS,300000,14,1179
NMBS,300000,14,1187
NMBS,300000,14,1185
NMBS,300000,14,1189
NMBS,300000,14,1166
NMBS,300000,14,1188
NMBS,300000,14,1188
NMBS,300000,14,1185
NMBS,300000,14,1201
