COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
NMBS,300000,6,1984
NMBS,300000,6,1480
NMBS,300000,6,1469
NMBS,300000,6,1439
NMBS,300000,6,1424
NMBS,300000,6,1422
NMBS,300000,6,1432
NMBS,300000,6,1422
NMBS,300000,6,1435
NMBS,300000,6,1401
NMBS,300000,6,1422
NMBS,300000,6,1378
NMBS,300000,6,1430
NMBS,300000,6,1401
NMBS,300000,6,1462
NMBS,300000,6,1401
NMBS,300000,6,1395
NMBS,300000,6,1402
NMBS,300000,6,1428
NMBS,300000,6,1433
NMBS,300000,6,1413
NMBS,300000,6,1417
NMBS,300000,6,1396
NMBS,300000,6,1405
NMBS,300000,6,1398
NMBS,300000,6,1420
NMBS,300000,6,1410
NMBS,300000,6,1419
NMBS,300000,6,1397
NMBS,300000,6,1419
NMBS,300000,6,1411
NMBS,300000,6,1415
NMBS,300000,6,1401
NMBS,300000,6,1418
NMBS,300000,6,1398
NMBS,300000,6,1422
NMBS,300000,6,1416
NMBS,300000,6,1425
NMBS,300000,6,1399
NMBS,300000,6,1393
NMBS,300000,6,1432
NMBS,300000,6,1399
NMBS,300000,6,1409
NMBS,300000,6,1416
NMBS,300000,6,1404
NMBS,300000,6,1402
NMBS,300000,6,1408
NMBS,300000,6,1390
NMBS,300000,6,1410
NMBS,300000,6,1393
NMBS,300000,6,1393
NMBS,300000,6,1402
NMBS,300000,6,1411
NMBS,300000,6,1429
NMBS,300000,6,1417
NMBS,300000,6,1415
NMBS,300000,6,1403
NMBS,300000,6,1399
NMBS,300000,6,1407
NMBS,300000,6,1412
NMBS,300000,6,1396
NMBS,300000,6,1402
NMBS,300000,6,1410
NMBS,300000,6,1408
NMBS,300000,6,1414
NMBS,300000,6,1432
NMBS,300000,6,1390
NMBS,300000,6,1405
NMBS,300000,6,1406
NMBS,300000,6,1418
NMBS,300000,6,1424
NMBS,300000,6,1399
NMBS,300000,6,1423
NMBS,300000,6,1401
NMBS,300000,6,1416
NMBS,300000,6,1414
NMBS,300000,6,1430
NMBS,300000,6,1423
NMBS,300000,6,1415
NMBS,300000,6,1402
NMBS,300000,6,1447
NMBS,300000,6,1408
NMBS,300000,6,1408
NMBS,300000,6,1424
NMBS,300000,6,1424
NMBS,300000,6,1410
NMBS,300000,6,1428
NMBS,300000,6,1413
NMBS,300000,6,1420
NMBS,300000,6,1416
NMBS,300000,6,1409
NMBS,300000,6,1418
NMBS,300000,6,1407
NMBS,300000,6,1398
NMBS,300000,6,1415
NMBS,300000,6,1416
NMBS,300000,6,1397
NMBS,300000,6,1438
NMBS,300000,6,1389
NMBS,300000,6,1417
