COMPANY,FRAGMENT_SIZE,REQUESTS,RESPONSE_TIME
NMBS,10000000,2,5108
NMBS,10000000,2,4115
NMBS,10000000,2,4339
NMBS,10000000,2,3998
NMBS,10000000,2,4094
NMBS,10000000,2,4137
NMBS,10000000,2,4076
NMBS,10000000,2,4152
NMBS,10000000,2,4031
NMBS,10000000,2,4086
NMBS,10000000,2,3973
NMBS,10000000,2,3984
NMBS,10000000,2,4111
NMBS,10000000,2,3971
NMBS,10000000,2,4114
NMBS,10000000,2,3931
NMBS,10000000,2,4204
NMBS,10000000,2,3960
NMBS,10000000,2,4062
NMBS,10000000,2,4100
NMBS,10000000,2,4051
NMBS,10000000,2,4295
NMBS,10000000,2,3975
NMBS,10000000,2,4089
NMBS,10000000,2,4022
NMBS,10000000,2,3989
NMBS,10000000,2,4112
NMBS,10000000,2,4123
NMBS,10000000,2,3984
NMBS,10000000,2,3972
NMBS,10000000,2,4011
NMBS,10000000,2,4125
NMBS,10000000,2,4065
NMBS,10000000,2,3930
NMBS,10000000,2,4070
NMBS,10000000,2,4207
NMBS,10000000,2,3992
NMBS,10000000,2,4000
NMBS,10000000,2,3999
NMBS,10000000,2,4191
NMBS,10000000,2,3949
NMBS,10000000,2,4057
NMBS,10000000,2,4069
NMBS,10000000,2,4017
NMBS,10000000,2,4025
NMBS,10000000,2,4144
NMBS,10000000,2,4031
NMBS,10000000,2,4002
NMBS,10000000,2,3946
NMBS,10000000,2,3972
NMBS,10000000,2,4158
NMBS,10000000,2,4072
NMBS,10000000,2,4038
NMBS,10000000,2,3903
NMBS,10000000,2,4054
NMBS,10000000,2,3886
NMBS,10000000,2,4184
NMBS,10000000,2,4082
NMBS,10000000,2,4041
NMBS,10000000,2,4134
NMBS,10000000,2,4042
NMBS,10000000,2,3839
NMBS,10000000,2,3953
NMBS,10000000,2,4279
NMBS,10000000,2,4071
NMBS,10000000,2,4106
NMBS,10000000,2,3931
NMBS,10000000,2,4056
NMBS,10000000,2,4027
NMBS,10000000,2,4091
NMBS,10000000,2,3954
NMBS,10000000,2,4049
NMBS,10000000,2,4099
NMBS,10000000,2,4025
NMBS,10000000,2,3938
NMBS,10000000,2,3944
NMBS,10000000,2,3942
NMBS,10000000,2,4174
NMBS,10000000,2,3903
NMBS,10000000,2,3956
NMBS,10000000,2,4015
NMBS,10000000,2,4031
NMBS,10000000,2,4127
NMBS,10000000,2,3971
NMBS,10000000,2,4162
NMBS,10000000,2,4030
NMBS,10000000,2,4088
NMBS,10000000,2,4057
NMBS,10000000,2,4090
NMBS,10000000,2,4080
NMBS,10000000,2,4098
NMBS,10000000,2,4042
NMBS,10000000,2,4020
NMBS,10000000,2,4207
NMBS,10000000,2,4009
NMBS,10000000,2,4145
NMBS,10000000,2,4146
NMBS,10000000,2,3945
NMBS,10000000,2,4023
NMBS,10000000,2,4006
