COMPANY,DEPARTURE_STOP,ARRIVAL_STOP,DEPARTURE_TIME,MAX_TRANSFERS,FRAGMENT_SIZE,FRAGMENTS,CONNECTIONS,RESPONSE_TIME
nmbs,http://irail.be/stations/NMBS/008882701,http://irail.be/stations/NMBS/008882107,2018-06-07T07:00:00.000Z,1,300000,6,3038,329
nmbs,http://irail.be/stations/NMBS/008811726,http://irail.be/stations/NMBS/008811601,2018-06-07T07:00:00.000Z,1,300000,6,3038,364
nmbs,http://irail.be/stations/NMBS/008811726,http://irail.be/stations/NMBS/008811601,2018-06-07T07:00:00.000Z,1,300000,6,3038,319
nmbs,http://irail.be/stations/NMBS/008811197,http://irail.be/stations/NMBS/008861200,2018-06-07T08:00:00.000Z,2,300000,9,4895,757
nmbs,http://irail.be/stations/NMBS/008811197,http://irail.be/stations/NMBS/008861200,2018-06-07T08:00:00.000Z,2,300000,9,4895,496
nmbs,http://irail.be/stations/NMBS/008841608,http://irail.be/stations/NMBS/008841319,2018-06-07T04:00:00.000Z,1,300000,9,5075,729
nmbs,http://irail.be/stations/NMBS/008841608,http://irail.be/stations/NMBS/008841319,2018-06-07T04:00:00.000Z,1,300000,9,5075,481
nmbs,http://irail.be/stations/NMBS/008832409,http://irail.be/stations/NMBS/008822004,2018-06-07T18:00:00.000Z,3,300000,9,5455,835
nmbs,http://irail.be/stations/NMBS/008832409,http://irail.be/stations/NMBS/008822004,2018-06-07T18:00:00.000Z,3,300000,9,5455,555
nmbs,http://irail.be/stations/NMBS/008842838,http://irail.be/stations/NMBS/008841665,2018-06-07T08:00:00.000Z,2,300000,10,5598,598
nmbs,http://irail.be/stations/NMBS/008842838,http://irail.be/stations/NMBS/008841665,2018-06-07T08:00:00.000Z,2,300000,10,5598,616
nmbs,http://irail.be/stations/NMBS/008814423,http://irail.be/stations/NMBS/008886009,2018-06-07T14:00:00.000Z,3,300000,9,5120,735
nmbs,http://irail.be/stations/NMBS/008814423,http://irail.be/stations/NMBS/008886009,2018-06-07T14:00:00.000Z,3,300000,9,5120,537
nmbs,http://irail.be/stations/NMBS/008842036,http://irail.be/stations/NMBS/008812260,2018-06-07T18:00:00.000Z,3,300000,10,6140,746
nmbs,http://irail.be/stations/NMBS/008842036,http://irail.be/stations/NMBS/008812260,2018-06-07T18:00:00.000Z,3,300000,10,6140,667
nmbs,http://irail.be/stations/NMBS/008728683,http://irail.be/stations/NMBS/008895448,2018-06-07T18:00:00.000Z,3,300000,10,6140,766
nmbs,http://irail.be/stations/NMBS/008728683,http://irail.be/stations/NMBS/008895448,2018-06-07T18:00:00.000Z,3,300000,10,6140,702
nmbs,http://irail.be/stations/NMBS/008814209,http://irail.be/stations/NMBS/008893013,2018-06-07T17:00:00.000Z,2,300000,11,6344,827
nmbs,http://irail.be/stations/NMBS/008814209,http://irail.be/stations/NMBS/008893013,2018-06-07T17:00:00.000Z,2,300000,11,6344,630
nmbs,http://irail.be/stations/NMBS/008894433,http://irail.be/stations/NMBS/008814001,2018-06-07T08:00:00.000Z,2,300000,12,6990,799
nmbs,http://irail.be/stations/NMBS/008894433,http://irail.be/stations/NMBS/008814001,2018-06-07T08:00:00.000Z,2,300000,12,6990,679
nmbs,http://irail.be/stations/NMBS/008883311,http://irail.be/stations/NMBS/008814126,2018-06-07T11:00:00.000Z,1,300000,12,7145,946
